arrival_time,origin,destination
49819.9375779,3,1
49822.1199325,3,1
49994.3408804,3,1
49865.5600107,3,1
49875.6526126,3,1
49811.5900379,3,G
49815.048828,3,1
49818.7888809,3,1
49898.3375769,3,G
49839.0376958,3,1
49824.2511597,3,1
49866.3474319,3,G
49827.7852968,3,G
49805.0702539,3,G
49901.8938278,3,1
49800.0647334,3,1
49800.2245867,3,G
49878.1113882,3,G
49829.6741045,3,1
49899.9191322,3,G
49805.3373809,3,1
49979.3241953,3,G
50193.2017649,3,G
49913.8456053,3,G
50054.6566714,3,G
49875.4383973,3,G
49800.3945283,3,G
49803.5365929,3,G
49801.6099637,3,G
49996.6809292,3,G
49800.61309,3,G
49865.6501416,3,1
49815.7493708,3,G
49847.155072,3,1
49803.70146,3,1
49801.3866885,3,1
49835.0003875,3,1
66495.0952908,G,B
66216.4706212,1,B
66244.5021231,G,B
66270.0728567,G,B
66465.5764599,1,B
66510.0075853,G,B
66332.4313159,1,B
66406.4008059,G,B
66566.4746087,G,B
66312.1814226,1,B
66343.0600328,1,B
66418.3189188,1,B
66380.7201211,1,B
66309.8649405,G,B
66439.3337629,1,B
65971.8053925,G,B
66538.5415045,G,B
66384.1258348,G,B
66351.329993,G,B
66517.1925307,G,B
66388.7493782,G,B
66142.8350895,G,B
66208.6740377,1,B
66100.9465241,1,B
66406.6453408,1,B
75604.8113783,B,G
75613.1776311,B,1
75628.7966307,B,G
75622.9993136,B,1
75772.7865733,B,G
75622.9485097,B,G
75621.4873161,B,G
75608.0794969,B,1
75616.8976645,B,1
75663.4693294,B,G
75651.1369509,B,G
75600.1418883,B,1
75609.4999315,B,1
75600.1164824,B,1
75633.4842892,B,1
75619.4043116,B,G
75647.1162532,B,G
75607.9384064,B,G
75854.5968276,B,1
75656.3556414,B,G
75644.0627387,B,1
75778.5961559,B,1
75604.2835123,B,1
76002.7406173,B,G
75603.0928796,B,G
32199.0042612,G,3
32123.2688213,G,3
32335.371926,1,3
32334.1461023,G,3
31845.7810913,1,3
32208.2082617,G,3
32268.6101137,1,3
32377.6902783,G,3
32076.7038299,G,3
32052.3130312,1,3
32319.7728733,1,3
32157.18726,1,3
32228.1186516,1,3
32195.8045297,G,3
32359.5265274,G,3
32264.360638,G,3
32353.6017884,G,3
32230.9145588,G,3
32052.0862157,1,3
32259.9790693,1,3
31984.3795844,G,3
32045.1272159,1,3
32117.1345845,G,3
32185.7018713,G,3
32170.0958009,1,3
32221.1410024,1,3
32145.5004631,G,3
36945.6768515,3,1
36913.5473898,3,G
36901.7905641,3,G
36913.3192949,3,G
36977.622568,3,G
36909.6004201,3,1
36957.1020505,3,G
36900.815922,3,G
36925.4002204,3,1
36935.4172339,3,1
36944.7874048,3,G
36906.7263765,3,1
36918.6259185,3,1
36920.164393,3,G
36932.1414844,3,1
37031.9766817,3,G
36957.8092927,3,G
36945.6578732,3,G
36900.0981774,3,G
36936.9338253,3,1
36986.7720071,3,1
36903.5191119,3,G
36902.4576835,3,1
36931.2892699,3,G
36904.9999466,3,1
36953.4286709,3,G
37084.016637,3,1
31738.3832416,1,3
32227.0264206,G,3
32217.5556495,1,3
32224.1121732,G,3
32265.383838,G,3
31801.2502525,G,3
32236.5811008,G,3
32077.1170062,G,3
32207.1088291,G,3
32230.4910044,G,3
32122.2616476,G,3
32031.6344152,G,3
32154.1943528,G,3
31779.4463067,G,3
31945.1676934,G,3
32303.3028331,1,3
31982.4460084,G,3
32349.0575996,1,3
32165.1683973,1,3
32339.7378301,G,3
32222.1358647,1,3
32310.2830418,1,3
32256.9516917,G,3
32112.5499917,1,3
31997.0376718,G,3
32255.2749909,G,3
32184.6327233,G,3
32109.1977502,G,3
32308.5049562,1,3
31889.2283809,1,3
31969.8465956,1,3
32305.2416913,1,3
32217.9296023,1,3
32316.4328667,G,3
32087.223285,G,3
32094.0066625,G,3
32271.2804914,G,3
32278.9263067,G,3
31991.503587,1,3
31950.4186752,G,3
32084.538072,1,3
32335.221262,1,3
35451.1099101,3,G
35400.1387839,3,G
35400.650693,3,1
35429.1220466,3,1
35424.7028733,3,G
35497.674306,3,G
35402.0235871,3,G
35516.3622546,3,1
35400.0339957,3,G
35415.7692737,3,1
35400.0795569,3,1
35476.5657263,3,G
35444.7093154,3,G
35513.316595,3,1
35444.2416857,3,G
35407.871422,3,G
35401.4669252,3,1
35405.4718933,3,1
35419.5323339,3,G
35496.5984821,3,G
35405.4491083,3,G
35553.750787,3,G
35437.228935,3,G
35577.3226956,3,G
35462.7864981,3,1
35411.8449167,3,1
35463.5898888,3,G
35677.2347606,3,1
35436.223882,3,1
35463.0279435,3,G
35409.4874204,3,1
35400.8329012,3,1
35412.2637131,3,G
35400.3105188,3,G
35400.4762562,3,G
35402.7056221,3,1
35400.0096049,3,1
35402.9772579,3,1
35725.5654262,3,1
35417.8531762,3,G
35401.3669544,3,1
35400.1581658,3,G
41287.9902742,1,3
41096.0885037,1,3
41185.1829615,1,3
41064.6935448,1,3
41171.5092017,1,3
41282.4330877,G,3
41311.9849913,1,3
41178.2958677,G,3
41318.3403971,G,3
41219.778055,1,3
41001.4878866,1,3
41305.909231,G,3
41261.5587616,G,3
41157.1785225,G,3
41184.2730853,G,3
41195.7935329,1,3
41090.776499,1,3
40810.5652291,1,3
41282.7350119,1,3
41092.3286046,G,3
41213.0083564,G,3
41309.9631546,1,3
40848.1288006,1,3
41388.739754,G,3
41317.7195241,1,3
41284.4848428,1,3
41142.7655428,G,3
41367.0250926,G,3
41114.7419706,1,3
40706.3705233,G,3
41283.0059827,G,3
41335.81541,G,3
41389.2770759,G,3
41040.6604461,G,3
41232.2349031,G,3
41214.5277074,1,3
41237.7091464,1,3
41350.1964178,1,3
41326.57263,1,3
41339.1040689,G,3
41155.8458168,G,3
41210.6487198,1,3
41213.8286184,1,3
41202.571137,1,3
41170.823057,1,3
45917.4112604,3,G
45901.6541134,3,1
46162.4338888,3,G
45956.6739441,3,1
45900.1347346,3,G
45970.8313097,3,1
45901.1335176,3,G
45936.0346979,3,G
46019.6037451,3,1
45921.7930187,3,1
45900.7827794,3,G
45900.025814,3,G
46195.203322,3,G
45900.8226597,3,G
45903.2138416,3,G
45946.266094,3,G
45979.7913268,3,G
45993.919009,3,G
45901.3172665,3,G
45959.0656142,3,G
46247.8134101,3,G
45904.2934732,3,G
45953.9352159,3,1
45901.6171521,3,G
46059.3086672,3,1
45900.9955897,3,1
45906.5754509,3,G
45995.4196122,3,G
45907.3704524,3,1
45921.6211314,3,G
45903.5413134,3,1
45919.4155757,3,G
45936.0302644,3,G
45908.9307966,3,G
45904.7211286,3,G
46029.100702,3,G
45900.0054047,3,1
45999.2325019,3,1
45900.7561481,3,1
45915.083519,3,G
45977.9186911,3,1
45917.9535093,3,G
45900.0035761,3,1
46063.3743608,3,G
45907.4697773,3,G
64440.0678882,1,3
64756.3766946,1,3
64189.1748869,1,3
64033.7047001,1,3
64541.3160152,G,3
64410.2116015,1,3
64763.7547285,G,3
64728.4570228,G,3
64219.4349383,G,3
64707.9189458,1,3
64643.5809415,G,3
64635.290041,G,3
64615.456404,1,3
63974.2937335,G,3
64693.1162075,1,3
64665.136506,G,3
64571.8510004,G,3
64508.460481,G,3
64590.7090855,1,3
64555.9732217,G,3
64552.1156465,G,3
64547.2544078,1,3
64609.332639,1,3
75706.1401701,3,G
75601.1226762,3,1
75693.2060512,3,G
75757.0127912,3,G
76077.3255382,3,1
75779.7728622,3,1
75631.4279071,3,1
75645.2332551,3,G
75681.1372175,3,G
75671.4910471,3,1
75663.4283213,3,1
75637.1754468,3,G
75719.6769711,3,G
75687.9870695,3,G
75756.9912836,3,1
75914.2707451,3,1
75678.1105059,3,1
75626.0724052,3,G
75605.66658,3,1
75616.0163729,3,G
75603.8192969,3,G
75605.782329,3,G
75619.6584102,3,G
28582.318035,G,9
28586.2140147,G,9
28440.2096096,G,9
28113.0944145,G,9
28560.3829456,G,9
28715.724749,1,9
28101.129019,G,9
28719.7981363,G,9
28550.7214516,G,9
28761.7185697,G,9
28557.2068601,G,9
28691.4758287,G,9
28616.1964314,1,9
28599.1888184,1,9
28516.1240719,G,9
28534.4320229,G,9
28602.6689362,1,9
28521.1776965,1,9
28748.9772382,G,9
28507.481394,1,9
28683.7939216,G,9
28788.4428956,1,9
28247.9782267,G,9
28459.6811064,G,9
28457.0344573,G,9
28643.8767114,G,9
28502.7747978,1,9
28505.6065887,G,9
28661.4978137,G,9
28575.6926816,G,9
28647.6900972,G,9
28737.8859601,1,9
28721.6710321,G,9
28533.3954069,G,9
28531.0927298,G,9
28186.4484379,G,9
28288.3450635,G,9
28431.8283439,G,9
28497.3183747,1,9
28469.2936426,G,9
28434.2402427,1,9
28493.2579794,1,9
28647.8334487,G,9
28725.9329742,1,9
28673.2318924,G,9
28769.8673932,1,9
28663.8476454,1,9
28503.492618,G,9
28561.7655147,G,9
28203.210457,G,9
28700.5260203,1,9
28656.1817852,G,9
28571.275333,1,9
28559.4770221,G,9
28605.2317205,1,9
28595.128983,1,9
28564.3273611,1,9
28640.5155753,G,9
28729.8692649,1,9
28510.4952434,G,9
28553.4750773,1,9
28666.0095165,1,9
28628.4509907,G,9
35420.1559061,9,1
35532.3041451,9,G
35499.6942963,9,G
35429.8868366,9,1
35411.7557507,9,1
35420.425354,9,G
35541.7714085,9,G
35431.9406414,9,G
35442.3217433,9,1
35531.3157937,9,1
35453.7381118,9,1
35539.7825525,9,1
35406.6224171,9,G
35402.6308025,9,G
35431.6013516,9,G
35510.863627,9,1
35444.5111344,9,G
35634.580265,9,G
35479.291836,9,G
35530.3572141,9,G
35444.8384467,9,1
35449.1280394,9,G
35403.6197515,9,G
35409.6483539,9,G
35401.1596396,9,1
35400.8175816,9,G
35480.5729965,9,1
35581.8491703,9,G
35400.0025516,9,1
35433.1913669,9,G
35434.053989,9,1
35400.0309321,9,G
35466.3221066,9,1
35402.59589,9,1
35401.0012161,9,G
35404.8795658,9,1
35500.0476773,9,G
35477.5576411,9,1
35621.4742792,9,1
35401.2541923,9,G
35420.2425199,9,G
35445.9383427,9,1
35400.7086954,9,G
35419.4101914,9,1
35401.4482081,9,G
35830.9570668,9,1
35461.5405497,9,G
35400.2984361,9,G
35415.2171237,9,1
35436.1271863,9,G
35451.0471513,9,1
35470.9218226,9,1
35400.2202997,9,1
35419.0456443,9,G
35712.4603352,9,1
35402.9136279,9,1
35427.9334886,9,G
35440.2330206,9,1
35403.1953852,9,1
35427.7653189,9,G
35400.071522,9,G
35590.5949194,9,G
35585.4752118,9,G
28552.5949558,G,9
28675.9028755,G,9
28477.0669104,G,9
28510.9875379,1,9
28702.2611328,1,9
28638.4729869,G,9
28568.8870342,1,9
28566.7633304,G,9
28714.0116983,1,9
28564.4894374,G,9
28603.0270033,G,9
28365.5140318,G,9
28756.8598801,1,9
28540.8412415,G,9
28700.3346446,1,9
28221.4987324,G,9
28495.2961104,G,9
28740.8220052,1,9
28778.9513899,G,9
28310.4398655,G,9
28084.7112838,G,9
28681.4127769,G,9
28485.2413316,G,9
28683.2366587,G,9
28681.9335248,1,9
28600.1780733,1,9
28700.9131679,1,9
28655.6610258,1,9
28455.2114032,G,9
28523.6047416,G,9
28346.0508139,1,9
28699.5946177,G,9
28552.4346592,G,9
28536.8146325,G,9
28709.6987016,1,9
28481.0412569,1,9
28572.4556867,1,9
28615.61072,G,9
28534.591376,G,9
28769.1613462,G,9
28370.0458842,1,9
28712.1344296,G,9
28467.6957813,1,9
28514.2360623,G,9
28757.9801526,G,9
27991.1802101,G,9
28574.9938346,G,9
28567.6582943,G,9
28603.6989743,1,9
28654.1561592,G,9
28691.8755292,G,9
28731.3567119,G,9
28713.610877,G,9
28448.974014,G,9
28635.806425,1,9
28545.6375531,G,9
28460.3541303,1,9
28671.5152701,G,9
28495.3949309,G,9
28515.4375646,G,9
28708.2946697,1,9
28385.011131,G,9
28679.238432,1,9
35418.9222672,9,1
35409.4643741,9,1
35420.4507602,9,1
35410.4008204,9,1
35420.5854759,9,G
35409.799303,9,1
35424.1799171,9,G
35412.6175622,9,G
35484.9296406,9,G
35441.0960181,9,G
35543.1843749,9,G
35415.1115496,9,1
35513.4180123,9,G
35488.5378311,9,G
35400.0080052,9,G
35406.0358401,9,1
35401.698013,9,1
35421.7674342,9,1
35400.0045122,9,1
35608.2958926,9,G
35405.2203133,9,1
35411.6692468,9,G
35400.2335421,9,1
35438.561145,9,G
35400.8969471,9,G
35408.3153804,9,1
35400.804057,9,1
35483.2144473,9,1
35403.1253246,9,1
35527.1269234,9,1
35402.6793178,9,1
35442.0145224,9,1
35489.0558855,9,G
35400.0404878,9,G
35411.5445504,9,G
35793.9527964,9,1
35591.8912271,9,G
35401.1349706,9,1
35443.4543358,9,G
35541.6807953,9,G
35401.3160897,9,1
35401.9061482,9,1
35401.2152976,9,G
35719.7912987,9,G
35467.8670379,9,1
35504.8064546,9,G
35490.6932092,9,G
35908.8630155,9,G
35462.3779741,9,G
35422.2989127,9,1
35400.4344746,9,1
35428.1358756,9,1
35413.7360953,9,1
35558.299404,9,1
35407.9432671,9,G
35422.4470621,9,1
35426.487028,9,G
35414.885919,9,1
35400.2205216,9,1
35573.9670512,9,1
35432.1447623,9,G
35400.0123078,9,G
35420.1588359,9,1
28674.4969768,G,3
28690.2108864,G,3
28693.5033416,G,3
28502.1271111,1,3
28676.7912859,G,3
28401.7288355,1,3
28681.0622553,G,3
28739.1861872,1,3
28538.3671197,G,3
28457.5313139,G,3
28773.8706342,1,3
28680.060468,G,3
28618.645592,G,3
28644.4255304,1,3
28373.10451,1,3
28632.2985128,1,3
28481.8981931,G,3
28772.3715128,G,3
28738.1192801,G,3
28457.1686519,1,3
28696.0008099,G,3
28744.4004844,1,3
28757.2712702,G,3
28350.6354893,G,3
28591.174127,1,3
28755.2830422,G,3
28608.3254198,G,3
28720.5811635,G,3
28766.8149876,G,3
28391.4044467,G,3
28350.8791169,1,3
28678.0685674,G,3
28663.4877727,G,3
28706.8437302,G,3
28706.5596138,G,3
28432.7516376,G,3
28708.4050574,1,3
28706.386568,G,3
28717.5383787,G,3
28755.196956,G,3
28656.7117793,1,3
28726.1314678,G,3
28718.0537066,G,3
28622.3642068,G,3
28613.7488371,G,3
28533.4005689,G,3
28655.8894953,1,3
28687.587221,G,3
28530.155909,G,3
28657.0915955,G,3
28670.8620548,G,3
28601.4812419,G,3
28417.2737174,G,3
28712.8602519,G,3
28520.6809409,1,3
28770.0268762,G,3
28696.3983826,G,3
28381.2668325,G,3
28564.7679086,1,3
28699.0486071,1,3
28643.0618623,G,3
35400.0732221,3,G
35497.7607641,3,1
35477.1653362,3,G
35445.188783,3,G
35511.1978097,3,1
35680.3870437,3,G
35552.6438506,3,G
35483.344711,3,1
35401.6406964,3,G
35418.095275,3,G
35403.7548287,3,1
35401.8433731,3,G
35400.8451394,3,G
35411.8547881,3,G
35400.0009584,3,1
35401.1968799,3,G
35413.0886269,3,1
35439.6612959,3,1
35410.1301032,3,1
35401.0285225,3,G
35425.258408,3,G
35400.0975622,3,G
35401.024376,3,1
35403.9139756,3,G
35481.8889033,3,1
35506.0442159,3,G
35414.5235546,3,G
35418.7713173,3,1
35420.9896545,3,G
35482.926871,3,G
35536.1213201,3,G
35698.4936483,3,1
35404.3663277,3,1
35495.1716294,3,1
35813.0194657,3,G
35418.9959856,3,G
35403.1524867,3,G
35413.3670268,3,G
35588.6613027,3,1
35490.5433675,3,G
35400.6626065,3,1
35428.0791004,3,G
35491.3332089,3,G
35538.2425844,3,G
35575.8728889,3,1
35449.5476826,3,G
35414.1125955,3,1
35476.7973073,3,G
35400.0766088,3,G
35407.1948151,3,G
35401.1818399,3,G
35403.3178399,3,G
35459.1570452,3,G
35429.4005267,3,G
35404.6767912,3,1
35412.0241736,3,G
35409.6201312,3,1
35408.8821958,3,G
35458.8404582,3,G
35406.0271974,3,1
35400.005579,3,G
35916.7830795,1,9
35981.140854,G,9
35632.679822,G,9
35953.548171,1,9
35792.0905987,1,9
35798.8151019,G,9
35845.7105723,G,9
35602.4902959,G,9
35675.3918892,1,9
35783.7548077,G,9
35826.0475408,1,9
35913.4923775,1,9
35847.5817387,G,9
35877.1294673,G,9
35944.2171256,1,9
35604.9419527,G,9
35910.4146169,G,9
35734.7697983,G,9
35602.4537162,G,9
35626.6530528,1,9
35885.7555139,1,9
35805.379251,G,9
35896.7468044,1,9
35922.0421024,G,9
35867.5373089,1,9
35512.9321163,1,9
35891.4184728,G,9
35955.156007,1,9
35664.1207066,1,9
35604.2882812,G,9
35922.842593,G,9
35787.5132395,1,9
35904.6718257,G,9
35919.819723,G,9
35899.6519031,G,9
35739.8151095,G,9
35828.9627331,1,9
35990.8748171,1,9
35644.7849555,G,9
35261.3611652,G,9
35979.4484948,1,9
35939.7246777,1,9
35720.1395351,G,9
35667.3062653,G,9
35699.8349759,G,9
35989.3610217,G,9
35766.5590298,G,9
35645.4698692,1,9
35862.8467271,G,9
35903.6699725,G,9
35950.8021563,1,9
35959.1938104,1,9
35756.7256963,G,9
35742.56754,1,9
35860.3309686,1,9
35803.5248464,G,9
35939.0130449,G,9
35730.2015915,G,9
42783.4073303,9,G
42730.1329279,9,1
42600.077626,9,G
42600.9419637,9,1
42732.2021045,9,G
42628.9425141,9,G
42759.9703898,9,G
42779.5493581,9,1
42625.3281196,9,1
42779.9706279,9,G
42709.9885407,9,G
43145.9621137,9,G
42616.3223228,9,G
